CRN,Course Subject,Course Number,Course Title,Course Section,Sched Type,Term,Primary Instructor,Average Grade,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W
53422,CMN,111,Oral & Written Comm I,F1,LCD,120138,"Bryan, Ann L",,,,,,,,,,,,,,,
53423,CMN,111,Oral & Written Comm I,F2,LCD,120138,"Giorgio, Grace A",,,,,,,,,,,,,,,
53424,CMN,111,Oral & Written Comm I,F3,LCD,120138,"Sulejmani, Ilir",,,,,,,,,,,,,,,
53426,CMN,111,Oral & Written Comm I,L1,LCD,120138,"Williams, Kristina E",,,,,,,,,,,,,,,
53433,CMN,111,Oral & Written Comm I,L2,LCD,120138,"Reynolds-Tylus, Tobias J",,,,,,,,,,,,,,,
53427,CMN,111,Oral & Written Comm I,M1,LCD,120138,"Bisbee, Donovan S",,,,,,,,,,,,,,,
53428,CMN,111,Oral & Written Comm I,M2,LCD,120138,"Mixon, Anita",,,,,,,,,,,,,,,
53430,CMN,111,Oral & Written Comm I,P2,LCD,120138,"Miric, Zia",,,,,,,,,,,,,,,
53431,CMN,111,Oral & Written Comm I,P3,LCD,120138,"Bisbee, Donovan S",,,,,,,,,,,,,,,
53432,CMN,111,Oral & Written Comm I,Q1,LCD,120138,"Miric, Zia",,,,,,,,,,,,,,,
53434,CMN,111,Oral & Written Comm I,Q3,LCD,120138,"Boone, George W",,,,,,,,,,,,,,,
53440,CMN,113,Small Group Communication,A,LCD,120138,"Pena Y Lillo Ar, Macarena",3.28,5,7,2,1,7,3,3,1,1,0,0,0,0,0
53443,CMN,199,Predeparture for Study Abroad,1,LCD,120138,"Moga, Jillian L",,,,,,,,,,,,,,,
53444,CMN,199,Predeparture for Study Abroad,2,LCD,120138,"Kennedy, Megan E",,,,,,,,,,,,,,,
53445,CMN,204,Internship in Teaching Comm,1,LCD,120138,"Giorgio, Grace A",,,,,,,,,,,,,,,
53450,CMN,211,Business Communication,1,LCD,120138,"Ditewig-Morris, Kathleen",3.36,0,13,2,3,2,2,1,0,0,0,1,0,1,0
53451,CMN,211,Business Communication,2,LCD,120138,"Ditewig-Morris, Kathleen",3.54,1,13,2,5,1,2,0,1,1,0,0,0,0,0
53452,CMN,211,Business Communication,3,LCD,120138,"Costello, Thomas J",3.85,0,14,9,1,0,0,0,0,0,0,0,0,0,0
61258,CMN,211,Business Communication,4,LCD,120138,"Kosovski, Megan C",3.82,5,15,3,0,2,0,1,0,0,0,0,0,0,0
53453,CMN,212,Intro to Organizational Comm,1,LCD,120138,"Poole, Marshall S",3.03,10,21,24,18,21,16,11,4,6,5,2,0,4,0
53458,CMN,220,Communicating Public Policy,1,LCD,120138,"Singh, Rohini S",3.11,3,7,2,1,2,1,1,1,2,1,0,0,1,0
53459,CMN,220,Communicating Public Policy,2,LCD,120138,"Singh, Rohini S",3.08,6,6,1,2,1,1,0,3,1,1,1,0,1,0
54930,CMN,220,Communicating Public Policy,CHP,LCD,120138,"Giorgio, Grace A",,,,,,,,,,,,,,,
53467,CMN,230,Intro to Interpersonal Comm,AL,LEC,120138,"Knobloch, Leanne",2.82,7,29,36,34,29,22,16,22,6,3,2,3,16,4
53464,CMN,232,Intro to Intercultural Comm,1,LCD,120138,"Koven, Michele E",3.72,2,11,6,4,1,1,0,0,0,0,0,0,0,0
53992,CMN,260,Intro to Health Communication,1,LCD,120138,"LaVoie, Nicole",3.17,0,3,11,6,3,3,1,0,1,0,1,1,0,0
53993,CMN,260,Intro to Health Communication,2,LCD,120138,"Proulx, Jeffrey",3.15,1,4,6,3,9,3,0,1,1,0,0,1,0,0
61727,CMN,260,Intro to Health Communication,3,LCD,120138,"Bigsby, Elisabeth",2.92,0,4,3,2,7,5,1,2,1,0,0,0,1,1
53476,CMN,277,Intro to Mediated Comm,AL,LEC,120138,"Riles, Julius M",2.84,6,21,25,30,24,19,14,15,7,6,5,2,6,0
53991,CMN,280,Comm Technology & Society,AL,LEC,120138,"Jackson, Sally A",3.34,2,17,1,2,3,1,0,0,0,0,1,2,1,0
55625,CMN,310,The Rhetorical Tradition,1,LCD,120138,"O'Gorman, Thomas E",2.74,0,8,4,5,6,4,2,2,3,1,0,0,4,0
53485,CMN,321,Strategies of Persuasion,1,LCD,120138,"Murphy, John M",2.43,0,19,7,16,33,15,11,34,5,6,11,2,12,3
53491,CMN,323,Argumentation,1,LCD,120138,"Martinez, Jermaine",3.78,0,13,7,2,0,1,0,0,0,0,0,0,0,0
53492,CMN,323,Argumentation,2,LCD,120138,"Martinez, Jermaine",3.49,1,6,9,0,5,2,1,0,0,0,0,0,0,0
57534,CMN,326,Mass Media and the Audience,1,LCD,120138,"Josey, Christopher S",3.56,4,7,8,3,4,3,0,0,0,0,0,0,0,0
58687,CMN,326,Mass Media and the Audience,2,LCD,120138,"Josey, Christopher S",3.52,5,8,8,3,1,3,0,0,2,0,0,0,0,0
53994,CMN,336,Family Communication,1,DIS,120138,"McAninch, Kelly",2.83,1,2,2,6,4,5,1,2,1,2,1,0,0,1
53995,CMN,336,Family Communication,2,LCD,120138,"McAninch, Kelly",3.09,0,6,6,4,4,4,0,4,0,2,0,0,0,0
61387,CMN,336,Family Communication,3,LCD,120138,"Delaney, Amelia L",2.73,0,2,4,7,4,1,2,2,0,1,3,0,1,0
61388,CMN,336,Family Communication,4,LCD,120138,"Delaney, Amelia L",2.75,0,0,3,2,11,6,0,4,3,0,0,0,0,0
54054,CMN,340,Visual Politics,1,LCD,120138,"Irwin, Katie L",3.35,1,14,4,1,5,0,0,2,2,0,0,0,1,0
61773,CMN,340,Visual Politics,2,LCD,120138,"Irwin, Katie L",3.37,2,9,1,1,4,2,1,0,0,0,0,0,1,0
62002,CMN,340,Visual Politics,3,LCD,120138,"Tokarz, David M",,,,,,,,,,,,,,,
61374,CMN,361,Oral Narr: Social Use of Story,1,LCD,120138,"Davis, Susan G",,,,,,,,,,,,,,,
56053,CMN,368,Sexual Communication,AL,LEC,120138,"Ramey, Mary E",3.43,15,118,10,13,65,1,7,15,0,2,5,0,1,1
54055,CMN,375,Hitchcock in America,1,LEC,120138,"Gill, Patricia A",2.97,0,64,39,60,42,25,37,18,7,13,3,0,11,0
53503,CMN,396,Social Movement Communication,1,LCD,120138,"Cisneros, Josue D",2.62,0,1,7,2,9,3,2,3,1,0,0,0,4,0
53504,CMN,396,Rhetoric of Theatre,2,LCD,120138,"Bishop, Mardia J",2.83,1,5,2,2,3,3,1,3,2,1,0,0,1,0
53506,CMN,396,Personal Relationships & Tech,3,LCD,120138,"Sharabi, Liesel",3.59,1,15,3,2,6,0,1,1,0,0,0,0,0,1
53505,CMN,396,Personal Relationships & Tech,4,LCD,120138,"Sharabi, Liesel",3.38,2,10,5,1,5,3,0,2,0,1,0,0,0,0
53507,CMN,411,Organizational Comm Assessment,1,LCD,120138,"Faughn, Shirley J",3.29,2,5,9,4,5,5,3,1,0,0,0,0,0,0
57535,CMN,417,Contemporary Rhetorics,GR,LCD,120138,"Cisneros, Josue D",,,,,,,,,,,,,,,
53522,CMN,421,Persuasion Theory & Research,1U,LCD,120138,"Bigsby, Elisabeth",2.74,2,5,3,3,1,2,3,1,1,1,0,1,3,0
54921,CMN,435,Adv Interpersonal Comm,1,LCD,120138,"Ramey, Mary E",3.68,0,21,3,0,6,0,0,0,0,0,1,0,0,0
54922,CMN,435,Adv Interpersonal Comm,2,LCD,120138,"Ramey, Mary E",3.71,2,20,1,2,4,0,0,0,0,0,1,0,0,0
54003,CMN,462,Interpersonal Health Comm,UG,LCD,120138,"Huhman, Marian",3.11,0,4,5,5,5,2,3,2,0,1,0,0,0,0
55634,CMN,463,Organizational Health Comm,JLU,LCD,120138,"Lammers, John C",3.18,0,15,7,8,5,10,0,7,2,0,0,0,0,0
55639,CMN,465,Social Marketing Health&Behav,MHU,LCD,120138,"Huhman, Marian",3.66,0,15,8,7,2,0,0,1,0,0,0,0,0,0
54555,CMN,496,Comm and Health Inequalities,CBU,LCD,120138,"Bigman-Galimore, Cabral A",,,,,,,,,,,,,,,
53544,CMN,496,CultureIndustry & Econ Crisis,DSU,LCD,120138,"Schiller, Daniel T",3.25,0,12,1,2,1,3,0,3,3,0,0,0,0,0
53548,CMN,496,Communication & Culture,MKU,LCD,120138,"Koven, Michele E",3.49,0,12,3,0,1,4,0,1,1,0,0,0,0,0
53537,CMN,496,Argumentation Design &Analysis,SJU,LCD,120138,"Jacobs, Curtis S",3.2,3,5,4,1,9,1,0,0,0,0,0,0,2,0
60949,CMN,501,Intro to Health Communication,LW,ONL,120138,"Weiner, Lauren H",,,,,,,,,,,,,,,
62397,CMN,503,Health Comm Research MethodsII,SJ2,ONL,120138,"Jackson, Sally A",,,,,,,,,,,,,,,
62396,CMN,505,Provider-Patient Communication,EH,ONL,120138,"Hsieh, Elaine K",,,,,,,,,,,,,,,
53578,CMN,529,Learning to See Comm Systems,3,LCD,120138,"Jackson, Sally A",,,,,,,,,,,,,,,
53580,CMN,529,Lifespan Communication,5,LCD,120138,"Kam, Jennifer",,,,,,,,,,,,,,,
57570,CMN,529,Narrative: Interdisciplinary,6,LEC,120138,"Davis, Susan G",,,,,,,,,,,,,,,
53581,CMN,538,Struggle for America 1865-1941,1,LCD,120138,"Murphy, John M",,,,,,,,,,,,,,,
54291,CMN,574,Communication Research Methods,1,LCD,120138,"Lee, Chul-Joo",,,,,,,,,,,,,,,
62134,CMN,575,Capstone Individual Study,ONL,ONL,120138,"Weiner, Lauren H",,,,,,,,,,,,,,,
56702,CMN,595,"Health Comm Orgs, Profs & Poli",JL1,ONL,120138,"Lammers, John C",,,,,,,,,,,,,,,
62135,CMN,595,Conflict Mgt in Health Comm,LK1,ONL,120138,"Knobloch, Leanne",,,,,,,,,,,,,,,
62704,CMN,595,Capstone Individual Study,OCE,ONL,120138,"Weiner, Lauren H",,,,,,,,,,,,,,,
31645,CPSC,112,Introduction to Crop Sciences,AL1,LEC,120138,"Stoller, Patricia A",3.01,1,29,4,13,6,7,5,7,4,3,1,1,3,0
55640,CPSC,113,"Environment, Agric, & Society",A,LCD,120138,"Rayburn, A L",3.22,1,16,18,9,29,7,3,4,2,1,0,0,0,0
58408,CPSC,213,Evolution in Action,A,ONL,120138,"Rayburn, A L",3.09,1,169,0,0,121,0,0,46,20,0,12,0,13,2
60263,CPSC,215,The Prairie and Bioenergy,A,LCD,120138,"Voigt, Thomas B",2.44,4,2,8,4,7,5,1,1,8,0,3,4,4,0
33543,CPSC,226,Introduction to Weed Science,AL1,LEC,120138,"Tranel, Patrick J",2.94,2,14,1,3,17,0,0,10,0,0,4,0,1,0
30074,CPSC,265,Genetic Engineering Lab,A,LAB,120138,"Hudson, Matthew",,,,,,,,,,,,,,,
33480,CPSC,270,Applied Entomology,AB1,LAB,120138,"Weinzierl, Richard A",2.79,3,2,0,2,4,4,5,3,1,0,1,0,0,0
33486,CPSC,270,Applied Entomology,AB2,LAB,120138,"Weinzierl, Richard A",3.1,2,5,5,0,7,1,2,2,3,0,0,0,0,0
45228,CPSC,270,Applied Entomology,AB3,LAB,120138,"Weinzierl, Richard A",3.17,2,5,5,1,6,2,2,4,0,0,0,0,0,0
57822,CPSC,382,Organic Chem of Biol Processes,A,LCD,120138,"Briskin, Donald P",,,,,,,,,,,,,,,
57596,CPSC,414,Forage Crops & Pasture Ecology,A,LEC,120138,"Villamil, Maria B",3.64,19,14,0,9,10,0,1,1,0,0,0,0,0,0
55735,CPSC,415,Bioenergy Crops,A,LCD,120138,"Lee, DoKyoung",,,,,,,,,,,,,,,
58725,CPSC,419,Midwest Agricultural Practices,A,LCD,120138,"Juvik, John A",,,,,,,,,,,,,,,
30084,CPSC,426,Weed Mgt in Agronomic Crops,AL1,LEC,120138,"Riechers, Dean E",3.52,0,11,0,0,10,0,0,0,0,0,0,0,0,0
33573,CPSC,440,Applied Statistical Methods I,AL1,LEC,120138,"Bullock, Donald G",3.04,10,29,23,16,16,15,7,11,7,3,4,1,3,0
62454,CPSC,440,Applied Statistical Methods I,GAB,ONL,120138,"Bollero, German A",,,,,,,,,,,,,,,
50432,CPSC,440,Applied Statistical Methods I,XM,ONL,120138,"Bollero, German A",3.66,0,31,0,2,2,0,1,0,0,0,0,0,2,0
30076,CPSC,452,Evol Genetics and Genomics,A,LCD,120138,"Hanzawa, Yoshie",3.81,4,21,1,0,3,2,0,0,0,0,0,0,0,0
46800,CPSC,466,Genomics for Plant Improvement,A,LEC,120138,"Moose, Stephen P",3.9,0,27,0,0,3,0,0,0,0,0,0,0,0,0
54448,CPSC,473,Mgmt of Field Crop Insects,AN,ONL,120138,"Tinsley, Nicholas A",,,,,,,,,,,,,,,
54775,CPSC,473,Mgmt of Field Crop Insects,XM,ONL,120138,"Tinsley, Nicholas A",,,,,,,,,,,,,,,
49502,CPSC,498,Crop Sci Professional Develpmt,A,DIS,120138,"Kolb, Frederic L",3.92,0,37,0,0,2,1,0,0,0,0,0,0,0,0
61432,CPSC,499,Crop Germplasm Resources,EJS,LEC,120138,"Sacks, Erik J",,,,,,,,,,,,,,,
39534,CPSC,558,Quantitative Plant Breeding,A,LEC,120138,"Bohn, Martin O",,,,,,,,,,,,,,,
53229,CPSC,564,Molecular Marker Data Analyses,A,LCD,120138,"Brown, Patrick J",3.67,2,11,10,2,4,1,0,0,0,0,0,0,0,0
33557,CPSC,588,Plant Biochemistry,A,LCD,120138,"Briskin, Donald P",,,,,,,,,,,,,,,
41589,CPSC,593,Soil Fert in Cropping Systems,XM2,ONL,120138,"Brown, Howard M",,,,,,,,,,,,,,,
60431,CPSC,593,Growth and Dev of Hort Crops,XM3,ONL,120138,"Briskin, Donald P",,,,,,,,,,,,,,,
33589,CPSC,598,Seminar,GE1,LCD,120138,"Clough, Steven J",,,,,,,,,,,,,,,
33592,CPSC,598,Seminar,PP1,LCD,120138,"Juvik, John A",,,,,,,,,,,,,,,
30094,CS,100,Freshman Orientation,AL1,LEC,120138,"Pitt, Leonard B",3.7,0,222,0,5,16,0,5,4,0,2,1,0,9,1
35886,CS,101,Intro Computing: Engrg & Sci,AYA,LBD,120138,"Gambill, Thomas N",3.02,5,4,6,4,6,3,6,0,3,1,0,0,1,0
35889,CS,101,Intro Computing: Engrg & Sci,AYB,LBD,120138,"Gambill, Thomas N",2.31,2,5,2,4,0,4,3,1,5,2,1,4,3,0
35890,CS,101,Intro Computing: Engrg & Sci,AYC,LBD,120138,"Gambill, Thomas N",2.63,3,2,6,3,3,6,2,2,4,0,1,2,2,0
35893,CS,101,Intro Computing: Engrg & Sci,AYD,LBD,120138,"Gambill, Thomas N",3.08,5,6,3,5,7,5,1,3,2,1,1,0,0,0
61077,CS,101,Intro Computing: Engrg & Sci,AYE,LBD,120138,"Gambill, Thomas N",3.12,10,3,4,6,5,3,3,1,2,2,0,0,1,1
35915,CS,101,Intro Computing: Engrg & Sci,AYF,LBD,120138,"Gambill, Thomas N",2.51,6,1,2,5,2,5,1,6,1,2,3,0,3,0
35896,CS,101,Intro Computing: Engrg & Sci,AYG,LBD,120138,"Gambill, Thomas N",2.92,5,8,2,6,3,4,4,1,2,3,0,3,0,0
35899,CS,101,Intro Computing: Engrg & Sci,AYH,LBD,120138,"Gambill, Thomas N",2.54,4,4,3,1,3,4,3,4,2,2,2,0,3,1
35902,CS,101,Intro Computing: Engrg & Sci,AYI,LBD,120138,"Gambill, Thomas N",2.9,7,4,7,3,1,1,2,4,3,2,1,1,1,0
35907,CS,101,Intro Computing: Engrg & Sci,AYJ,LBD,120138,"Gambill, Thomas N",3.27,9,8,4,0,6,5,2,1,1,0,2,0,0,0
35918,CS,101,Intro Computing: Engrg & Sci,AYK,LBD,120138,"Gambill, Thomas N",3.18,6,9,3,4,4,3,2,2,2,1,0,0,1,1
61078,CS,101,Intro Computing: Engrg & Sci,AYL,LBD,120138,"Gambill, Thomas N",3.12,5,4,7,4,6,4,2,1,0,3,1,0,0,0
35910,CS,101,Intro Computing: Engrg & Sci,AYM,LBD,120138,"Gambill, Thomas N",2.82,7,3,3,1,4,2,0,2,1,2,1,1,2,0
35913,CS,101,Intro Computing: Engrg & Sci,AYN,LBD,120138,"Gambill, Thomas N",3.1,8,3,4,5,3,4,3,5,0,2,0,0,0,0
47174,CS,105,Intro Computing: Non-Tech,AYA,LBD,120138,"Zhao, Kai",3.11,1,8,7,5,7,5,0,0,2,0,2,0,1,0
35827,CS,105,Intro Computing: Non-Tech,AYB,LBD,120138,"Zhao, Kai",3.24,5,7,6,6,7,2,0,0,4,0,0,0,1,0
35828,CS,105,Intro Computing: Non-Tech,AYC,LBD,120138,"Zhao, Kai",3.41,5,7,5,6,7,2,0,0,2,0,0,0,0,0
35847,CS,105,Intro Computing: Non-Tech,AYD,LBD,120138,"Zhao, Kai",3.45,9,4,7,7,3,0,2,0,0,2,0,0,0,0
35831,CS,105,Intro Computing: Non-Tech,AYE,LBD,120138,"Zhao, Kai",3.14,3,7,9,2,9,3,1,0,1,2,1,0,1,0
35832,CS,105,Intro Computing: Non-Tech,AYF,LBD,120138,"Zhao, Kai",3.01,0,7,7,5,5,5,4,0,3,1,0,0,1,0
35833,CS,105,Intro Computing: Non-Tech,AYG,LBD,120138,"Zhao, Kai",3.05,2,9,5,3,4,5,5,0,4,0,0,0,1,0
35835,CS,105,Intro Computing: Non-Tech,AYH,LBD,120138,"Zhao, Kai",3.27,3,5,6,6,7,2,2,0,1,1,0,0,0,0
35836,CS,105,Intro Computing: Non-Tech,AYI,LBD,120138,"Zhao, Kai",3.16,2,6,9,8,3,4,2,0,3,1,1,0,0,0
35837,CS,105,Intro Computing: Non-Tech,AYJ,LBD,120138,"Zhao, Kai",3.03,3,5,5,4,7,4,5,0,4,1,0,0,0,0
35838,CS,105,Intro Computing: Non-Tech,AYK,LBD,120138,"Zhao, Kai",3.46,6,8,7,4,8,0,1,0,2,0,0,0,0,1
35840,CS,105,Intro Computing: Non-Tech,AYL,LBD,120138,"Zhao, Kai",3.11,1,9,7,5,7,2,0,0,5,0,1,0,1,0
35843,CS,105,Intro Computing: Non-Tech,AYM,LBD,120138,"Zhao, Kai",3.03,3,2,9,5,8,2,1,0,2,0,0,2,1,0
47175,CS,105,Intro Computing: Non-Tech,AYN,LBD,120138,"Zhao, Kai",2.94,3,5,8,6,6,1,4,0,5,0,0,1,2,0
35851,CS,105,Intro Computing: Non-Tech,AYO,LBD,120138,"Zhao, Kai",3.44,4,9,7,1,4,4,2,0,1,0,0,0,0,1
35854,CS,105,Intro Computing: Non-Tech,AYP,LBD,120138,"Zhao, Kai",3.28,4,6,8,4,9,4,0,0,2,0,1,0,0,0
35856,CS,105,Intro Computing: Non-Tech,AYQ,LBD,120138,"Zhao, Kai",2.97,1,8,4,4,7,6,1,0,4,1,1,1,0,0
35858,CS,105,Intro Computing: Non-Tech,AYR,LBD,120138,"Zhao, Kai",3.29,3,5,7,5,10,2,3,0,1,0,0,0,0,0
35873,CS,105,Intro Computing: Non-Tech,AYS,LBD,120138,"Zhao, Kai",3.42,2,11,6,5,7,5,0,0,1,0,0,0,0,0
47176,CS,105,Intro Computing: Non-Tech,AYT,LBD,120138,"Zhao, Kai",3.39,4,11,4,7,8,2,0,0,1,0,0,0,1,0
47178,CS,105,Intro Computing: Non-Tech,AYU,LBD,120138,"Zhao, Kai",3.01,3,6,3,5,5,2,0,0,1,2,2,0,1,0
35876,CS,125,Intro to Computer Science,AL1,LEC,120138,"Zilles, Craig",3.11,11,67,21,20,40,11,8,12,7,0,5,6,7,3
35878,CS,125,Intro to Computer Science,AL2,LEC,120138,"Zilles, Craig",3.12,17,64,14,15,28,9,6,15,4,0,8,5,6,0
51495,CS,173,Discrete Structures,ADA,DIS,120138,"Fleck, Margaret M",2.45,1,3,1,4,3,3,6,3,2,2,0,0,3,0
51496,CS,173,Discrete Structures,ADB,DIS,120138,"Parthasarathy, Madhusudan",2.81,1,6,1,3,6,1,4,1,5,1,1,0,0,0
51497,CS,173,Discrete Structures,ADC,DIS,120138,"Fleck, Margaret M",3.0,2,4,4,3,7,4,0,4,0,0,1,1,0,0
51498,CS,173,Discrete Structures,ADD,DIS,120138,"Fleck, Margaret M",3.01,5,5,1,3,1,3,2,3,3,0,1,0,0,0
51499,CS,173,Discrete Structures,ADE,DIS,120138,"Fleck, Margaret M",2.83,1,2,5,6,3,7,1,2,0,2,0,1,1,0
60278,CS,173,Discrete Structures,ADF,DIS,120138,"Fleck, Margaret M",2.82,4,1,4,6,2,3,3,2,4,0,1,0,1,0
51500,CS,173,Discrete Structures,BDA,DIS,120138,"Fleck, Margaret M",2.47,1,3,1,3,4,2,4,3,4,2,0,0,2,0
51469,CS,173,Discrete Structures,BDB,DIS,120138,"Fleck, Margaret M",2.68,0,3,2,4,4,5,2,1,1,1,2,0,1,0
58923,CS,173,Discrete Structures,BDC,DIS,120138,"Fleck, Margaret M",2.61,1,5,2,3,4,0,3,4,4,0,0,1,2,0
59602,CS,173,Discrete Structures,BDD,DIS,120138,"Fleck, Margaret M",2.86,1,6,1,4,4,3,0,3,2,1,1,1,0,1
59603,CS,173,Discrete Structures,BDE,DIS,120138,"Fleck, Margaret M",2.75,1,4,4,4,4,1,3,3,2,0,0,1,2,2
60279,CS,173,Discrete Structures,BDF,DIS,120138,"Fleck, Margaret M",2.73,1,4,4,3,4,1,2,1,3,0,2,1,1,0
31508,CS,196,Freshman Honors,25,LCD,120138,"Angrave, Lawrence C",3.97,11,58,0,0,2,0,0,0,0,0,0,0,0,0
58187,CS,196,Freshman Honors,73,LCD,120138,"Fleck, Margaret M",,,,,,,,,,,,,,,
56131,CS,199,Hypergraphics,G1H,LCD,120138,"Francis, George K",,,,,,,,,,,,,,,
60891,CS,199,K12 IT Concepts,K12,LCD,120138,"Pitt, Leonard B",,,,,,,,,,,,,,,
55186,CS,199,Undergraduate Open Seminar,LA1,LEC,120138,"Zilles, Craig",3.9,0,25,3,0,0,0,0,1,0,0,0,0,0,0
59318,CS,199,PURE Program,PUR,LCD,120138,"Pitt, Leonard B",,,,,,,,,,,,,,,
31516,CS,210,Ethical & Professional Issues,1,LCD,120138,"Kirlik, Alex",,,,,,,,,,,,,,,
31517,CS,210,Ethical & Professional Issues,2,LCD,120138,"Kirlik, Alex",,,,,,,,,,,,,,,
43359,CS,210,Ethical & Professional Issues,3,LCD,120138,"Kirlik, Alex",,,,,,,,,,,,,,,
43360,CS,210,Ethical & Professional Issues,4,LCD,120138,"Kirlik, Alex",,,,,,,,,,,,,,,
35917,CS,225,Data Structures,AL1,LEC,120138,"Heeren, Cinda",3.17,3,68,21,12,33,14,9,15,7,0,5,0,4,2
35919,CS,225,Data Structures,AL2,LEC,120138,"Heeren, Cinda",3.12,2,59,29,11,18,21,8,11,3,0,10,0,5,0
61264,CS,225,Data Structures,AL3,LEC,120138,"Heeren, Cinda",3.05,0,38,11,1,10,7,6,4,3,0,6,0,5,1
45300,CS,241,System Programming,AL1,LEC,120138,"Fagen, Wade A",2.58,3,24,19,14,29,16,17,9,10,0,15,0,16,1
45325,CS,242,Programming Studio,AL1,LEC,120138,"Woodley, Michael J",3.32,9,33,34,27,21,6,7,7,2,1,2,0,1,1
31518,CS,296,Honors Course,25,LCD,120138,"Heeren, Cinda",3.8,0,22,7,0,2,0,0,1,0,0,0,0,0,0
57758,CS,296,Honors Course,41,LCD,120138,"Fagen, Wade A",,,,,,,,,,,,,,,
53280,CS,357,Numerical Methods I,M,LCD,120138,"Semeraro, Bart D",3.21,33,28,28,22,30,11,10,11,3,1,4,2,3,0
51739,CS,373,Theory of Computation,AL1,LEC,120138,"Viswanathan, Mahesh",3.2,7,51,28,29,23,17,14,11,9,6,0,0,0,0
59584,CS,398,Computer Architecture,AL1,LEC,120138,"Garzaran, Maria J",2.81,4,42,6,12,64,3,4,35,0,2,12,3,6,3
41612,CS,411,Database Systems,ONL,ONL,120138,"Chang, Kevin C",,,,,,,,,,,,,,,
30109,CS,411,Database Systems,Q3,LCD,120138,"Chang, Kevin C",2.78,9,26,18,12,32,31,14,20,18,2,1,6,5,1
48711,CS,412,Introduction to Data Mining,A3,LCD,120138,"Han, Jiawei",3.44,7,20,19,3,5,5,1,3,0,0,0,0,3,1
45752,CS,412,Introduction to Data Mining,ONL,ONL,120138,"Han, Jiawei",,,,,,,,,,,,,,,
43357,CS,412,Introduction to Data Mining,P3,LCD,120138,"Han, Jiawei",3.3,12,38,25,29,21,25,6,2,3,0,0,0,4,1
36119,CS,418,Interactive Computer Graphics,AL1,LEC,120138,"Hart, John C",3.29,0,33,5,4,32,3,2,5,1,0,2,0,0,0
53685,CS,420,Parallel Progrmg: Sci & Engrg,D3,LCD,120138,"Kale, Laxmikant V",3.29,4,18,8,9,11,4,3,1,3,0,2,1,0,0
30128,CS,421,Progrmg Languages & Compilers,D3,LCD,120138,"Gunter, Elsa",3.06,5,30,15,16,18,8,11,8,3,2,2,1,4,1
30132,CS,422,Programming Language Design,T3,LCD,120138,"Rosu, Grigore",3.79,8,9,2,0,0,3,0,0,0,0,0,0,0,0
51775,CS,424,Real-Time Systems,P3,LCD,120138,"Abdelzaher, Tarek",3.42,2,7,9,10,4,2,1,2,0,0,0,0,0,0
62170,CS,425,Distributed Systems,ONL,ONL,120138,"Gupta, Indranil",,,,,,,,,,,,,,,
36091,CS,425,Distributed Systems,P3,LCD,120138,"Gupta, Indranil",3.68,11,22,44,18,5,1,0,0,0,0,0,0,0,0
43355,CS,426,Compiler Construction,N3,LCD,120138,"Adve, Vikram S",3.3,3,6,6,3,4,0,0,0,0,0,1,0,2,0
41594,CS,427,Software Engineering I,ONL,ONL,120138,"Marinov, Darko",,,,,,,,,,,,,,,
36104,CS,427,Software Engineering I,S3,LCD,120138,"Marinov, Darko",3.42,22,35,36,43,32,8,3,4,2,2,0,0,1,0
40667,CS,431,Embedded Systems,AE3,LCD,120138,"Caccamo, Marco",2.57,3,5,4,5,10,1,0,19,0,0,5,0,2,0
36069,CS,433,Computer System Organization,T3,LCD,120138,"Torrellas, Josep",3.27,3,7,0,1,6,2,0,2,0,0,0,0,1,0
36061,CS,438,Communication Networks,X3,LCD,120138,"Vaidya, Nitin H",3.11,2,22,7,2,28,4,4,11,2,1,0,1,0,0
36047,CS,440,Artificial Intelligence,Q3,LCD,120138,"Lazebnik, Svetlana",3.26,21,57,5,9,25,6,0,20,0,1,5,4,2,6
46792,CS,446,Machine Learning,D3,LEC,120138,"Hockenmaier, Julia C",3.29,7,26,23,21,12,14,3,4,2,2,3,0,1,3
60403,CS,446,Machine Learning,ONL,ONL,120138,"Hockenmaier, Julia C",,,,,,,,,,,,,,,
36016,CS,450,Numerical Analysis,B3,LCD,120138,"Olson, Luke",2.97,0,39,13,16,18,5,6,6,10,5,1,5,6,0
49546,CS,461,Computer Security I,A3,LEC,120138,"Bobba, Rakesh",3.14,9,10,18,12,11,16,10,6,2,1,0,0,0,0
50456,CS,461,Computer Security I,ONL,ONL,120138,"Bobba, Rakesh",,,,,,,,,,,,,,,
43388,CS,465,User Interface Design,M3,LCD,120138,"Fu, Wai-Tat",3.48,0,22,29,14,17,6,0,1,0,0,1,0,0,0
56646,CS,465,User Interface Design,ONL,ONL,120138,"Fu, Wai-Tat",,,,,,,,,,,,,,,
35859,CS,473,Fundamental Algorithms,AE2,LCD,120138,"Erickson, Jeff G",2.67,6,24,17,23,20,16,20,23,14,10,8,3,4,2
35852,CS,476,Program Verification,D4,LCD,120138,"Meseguer, Jose",,,,,,,,,,,,,,,
30139,CS,492,Senior Project I,CS,LCD,120138,"Woodley, Michael J",3.67,0,25,30,4,0,0,5,0,0,0,0,0,0,0
61457,CS,498,Digital Forensics,AL1,LEC,120138,"Campbell, R H",3.78,0,21,0,0,1,0,0,0,0,0,0,0,1,0
